call_id,domain,raw_domain,gender,accent,duration_seconds,processed_duration_seconds,overall_audio_sentiment,dominant_emotion,negative_emotion_probability,anger_probability,stress_probability,sadness_probability,anxiety_probability,calm_probability,audio_escalation_score,risk_level,prediction_confidence,confidence_level,uncertain_prediction,model_version,result_json
APPTEK_TELECOMMUNICATIONS_0014,telecommunications,telecom,male,en-IN,646.176,60.0,Positive,happy,0.15365806827321649,0.005754397716373205,0.03116849446669221,0.0661151260137558,0.06928963959217072,0.27869319915771484,0.2853231421295277,Low,0.567648708820343,Medium,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_TELECOMMUNICATIONS_0014_sentiment.json
APPTEK_TELECOMMUNICATIONS_0015,telecommunications,telecom,female,en-IN,619.744,60.0,Negative,sadness,0.9810967722442001,0.002363756066188216,0.02485490874387324,0.9089375138282776,0.05859163776040077,0.017176620662212372,0.41582808273564903,Medium,0.9089375138282776,High,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_TELECOMMUNICATIONS_0015_sentiment.json
APPTEK_TELECOMMUNICATIONS_0016,telecommunications,telecom,male,en-IN,619.744,60.0,Unknown,happy,0.2382732992991805,0.008665249682962894,0.0389099782332778,0.12435480207204819,0.08427707105875015,0.3520525097846985,0.25941197735234583,Low,0.40967416763305664,Low,True,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_TELECOMMUNICATIONS_0016_sentiment.json
APPTEK_TELECOMMUNICATIONS_0017,telecommunications,telecom,female,en-IN,607.584,60.0,Mixed,fear,0.5439487700350583,0.0039361403323709965,0.18252925192937255,0.0699351355433464,0.4504189193248749,0.023566313087940216,0.35733606731210027,Medium,0.4504189193248749,Low,True,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_TELECOMMUNICATIONS_0017_sentiment.json
APPTEK_TELECOMMUNICATIONS_0018,telecommunications,telecom,unknown,en-IN,607.584,60.0,Positive,happy,0.06321654096245766,0.007954293861985207,0.013885826990008353,0.007912110537290573,0.022783126682043076,0.007971182465553284,0.2225343741032278,Low,0.9288122653961182,High,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_TELECOMMUNICATIONS_0018_sentiment.json
APPTEK_TELECOMMUNICATIONS_0019,telecommunications,telecom,female,en-IN,604.672,60.0,Negative,sadness,0.9849710094276816,0.0020493839401751757,0.17296336735598744,0.539303183555603,0.4293343424797058,0.00988354068249464,0.4672973269583781,Medium,0.539303183555603,Medium,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_TELECOMMUNICATIONS_0019_sentiment.json
APPTEK_TELECOMMUNICATIONS_0020,telecommunications,telecom,male,en-IN,604.672,60.0,Positive,happy,0.07252579322084785,0.006376390811055899,0.015448128525167705,0.0265951044857502,0.02905573509633541,0.16804350912570953,0.28388626236752923,Low,0.7594306468963623,High,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_TELECOMMUNICATIONS_0020_sentiment.json
APPTEK_TELECOMMUNICATIONS_0021,telecommunications,telecom,female,en-IN,629.344,60.0,Negative,fear,0.9045818196609616,0.002930637449026108,0.24485943093895915,0.2796868681907654,0.6077526211738586,0.040647268295288086,0.4443410457096888,Medium,0.6077526211738586,Medium,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_TELECOMMUNICATIONS_0021_sentiment.json
APPTEK_TELECOMMUNICATIONS_0022,telecommunications,telecom,unknown,en-IN,629.344,60.0,Positive,happy,0.016979137435555458,0.004356452729552984,0.005533968005329371,0.0013455268926918507,0.00730024091899395,0.004085652995854616,0.2679321994625449,Low,0.978935182094574,High,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_TELECOMMUNICATIONS_0022_sentiment.json
APPTEK_BANKING_0035,banking,banking,female,en-CA,650.702,60.0,Positive,happy,0.01587591681163758,0.004059795290231705,0.0053410157561302185,0.0011887178989127278,0.007262846454977989,0.003763602115213871,0.24334770942582812,Low,0.9803604483604431,High,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_BANKING_0035_sentiment.json
APPTEK_BANKING_0036,banking,banking,male,en-CA,650.702,60.0,Negative,disgust,0.9643347850069404,0.009555487893521786,0.04298478905111552,0.20456627011299133,0.0931287407875061,0.008006684482097626,0.28279184813834946,Low,0.6570842862129211,Medium,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_BANKING_0036_sentiment.json
APPTEK_BANKING_0037,banking,banking,female,en-CA,573.007,60.0,Positive,happy,0.016212090384215117,0.0030207419767975807,0.005138958431780339,0.0017693103291094303,0.008316283114254475,0.007024671416729689,0.17387074992887697,Low,0.9767632484436035,High,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_BANKING_0037_sentiment.json
APPTEK_BANKING_0038,banking,banking,male,en-CA,573.008,60.0,Negative,disgust,0.9090824192389846,0.01252667885273695,0.02394874710589647,0.0537232905626297,0.04108184948563576,0.006108885630965233,0.37663779820173054,Medium,0.8017506003379822,High,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_BANKING_0038_sentiment.json
APPTEK_BANKING_0039,banking,banking,female,en-CA,548.0,60.0,Positive,happy,0.015694820787757635,0.0040630679577589035,0.005332107283174991,0.0011748510878533125,0.007235666271299124,0.003865193109959364,0.3320234394325659,Medium,0.9804399609565735,High,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_BANKING_0039_sentiment.json
APPTEK_BANKING_0040,banking,banking,female,en-CA,548.0,60.0,Negative,disgust,0.6379353180527687,0.017499960958957672,0.021998998522758485,0.01947909966111183,0.0287475548684597,0.005192955490201712,0.37882815670821707,Medium,0.5722087025642395,Medium,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_BANKING_0040_sentiment.json
APPTEK_BANKING_0041,banking,banking,male,en-CA,646.568,60.0,Negative,sadness,0.9847219837829471,0.0023356853052973747,0.04087531436234713,0.8631983995437622,0.09868475794792175,0.01229317020624876,0.3963630374280789,Medium,0.8631983995437622,High,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_BANKING_0041_sentiment.json
APPTEK_BANKING_0042,banking,banking,female,en-CA,646.568,60.0,Positive,happy,0.016702037886716425,0.004036277066916227,0.005358154606074094,0.0012736484641209245,0.007340970914810896,0.003510505659505725,0.1948073433339232,Low,0.9797874689102173,High,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_BANKING_0042_sentiment.json
APPTEK_HEALTHCARE_0023,healthcare,health,female,en-CA,589.888,60.0,Positive,happy,0.01604595617391169,0.003509226720780134,0.005202035512775182,0.0013797904830425978,0.0077412487007677555,0.004381143022328615,0.22059637660070924,Low,0.9795729517936707,High,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_HEALTHCARE_0023_sentiment.json
APPTEK_HEALTHCARE_0024,healthcare,health,male,en-CA,589.888,60.0,Negative,sadness,0.9870290022809058,0.0024629973340779543,0.023104421375319362,0.9067979454994202,0.05406655743718147,0.01099857222288847,0.2971108237791971,Low,0.9067979454994202,High,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_HEALTHCARE_0024_sentiment.json
APPTEK_HEALTHCARE_0025,healthcare,health,female,en-CA,564.787,60.0,Positive,happy,0.015651601483114064,0.0033129467628896236,0.005115138087421655,0.0014258601004257798,0.007818425074219704,0.005163155496120453,0.2128258203877825,Low,0.9791852831840515,High,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_HEALTHCARE_0025_sentiment.json
APPTEK_HEALTHCARE_0026,healthcare,health,male,en-CA,564.787,60.0,Negative,disgust,0.9878564747050405,0.008289716206490993,0.007877090014517307,0.022971780970692635,0.007258150726556778,0.0034109046682715416,0.3199728876055027,Medium,0.9493368268013,High,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_HEALTHCARE_0026_sentiment.json
APPTEK_HEALTHCARE_0027,healthcare,health,female,en-CA,855.354,60.0,Negative,disgust,0.8040577583014965,0.012578267604112625,0.027987004071474076,0.05265204980969429,0.05110010877251625,0.007437523454427719,0.3889041647397061,Medium,0.6877273321151733,Medium,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_HEALTHCARE_0027_sentiment.json
APPTEK_HEALTHCARE_0028,healthcare,health,female,en-CA,855.353,60.0,Negative,disgust,0.9784417937044054,0.09640202671289444,0.0592579678632319,0.008750904351472855,0.003541879588738084,0.004024310503154993,0.5243328823207958,Medium,0.8697469830513,High,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_HEALTHCARE_0028_sentiment.json
APPTEK_TELECOMMUNICATIONS_0023,telecommunications,telecom,unknown,en-CA,613.285,60.0,Negative,disgust,0.9670391394756734,0.007146311458200216,0.018786192033439876,0.09039545804262161,0.03624601289629936,0.006194338668137789,0.30810096706921586,Medium,0.8332513570785522,High,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_TELECOMMUNICATIONS_0023_sentiment.json
APPTEK_TELECOMMUNICATIONS_0024,telecommunications,telecom,female,en-CA,613.286,60.0,Positive,happy,0.024374340195208788,0.003639465430751443,0.006303820526227355,0.0029515002388507128,0.010300353169441223,0.00661276513710618,0.17087053360414453,Low,0.9690129160881042,High,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_TELECOMMUNICATIONS_0024_sentiment.json
APPTEK_TELECOMMUNICATIONS_0025,telecommunications,telecom,female,en-CA,855.0,60.0,Positive,happy,0.01637594634667039,0.003390158759430051,0.005242257146164775,0.0013927062973380089,0.008020404726266861,0.0040629408322274685,0.2951011122171622,Low,0.9795610308647156,High,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_TELECOMMUNICATIONS_0025_sentiment.json
APPTEK_TELECOMMUNICATIONS_0026,telecommunications,telecom,female,en-CA,855.0,60.0,Positive,happy,0.30219492968171835,0.017478561028838158,0.02099386416375637,0.013242463581264019,0.02626681886613369,0.005396521184593439,0.34893635087214836,Medium,0.6924085021018982,Medium,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_TELECOMMUNICATIONS_0026_sentiment.json
APPTEK_BANKING_0043,banking,banking,female,en-GB_WLS,356.106,60.0,Negative,sadness,0.9735491860192269,0.002213476924225688,0.02428038348443806,0.9045825004577637,0.05738074332475662,0.024429190903902054,0.33747892418721676,Medium,0.9045825004577637,High,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_BANKING_0043_sentiment.json
APPTEK_BANKING_0044,banking,banking,male,en-GB_WLS,356.105,60.0,Negative,sadness,0.8455580770969391,0.015440970659255981,0.03997861742973328,0.3895406723022461,0.07678508758544922,0.0663803368806839,0.34713235605670706,Medium,0.3895406723022461,Low,True,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_BANKING_0044_sentiment.json
APPTEK_BANKING_0045,banking,banking,female,en-GB_WLS,678.265,60.0,Positive,happy,0.0556338126771152,0.002405507955700159,0.01717134928330779,0.008520388975739479,0.03932011127471924,0.016924845054745674,0.2209295257879906,Low,0.9274413585662842,High,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_BANKING_0045_sentiment.json
APPTEK_BANKING_0046,banking,banking,male,en-GB_WLS,678.265,60.0,Negative,disgust,0.9805837334133685,0.012168615125119686,0.010405544936656953,0.018859246745705605,0.007760939653962851,0.0031092616263777018,0.37982793229202794,Medium,0.9417949318885803,High,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_BANKING_0046_sentiment.json
APPTEK_BANKING_0047,banking,banking,male,en-GB_WLS,636.158,60.0,Positive,happy,0.01704439369495958,0.003948686644434929,0.005097457580268383,0.0015562748303636909,0.006820613984018564,0.005027687177062035,0.21377017114641603,Low,0.9779279232025146,High,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_BANKING_0047_sentiment.json
APPTEK_BANKING_0048,banking,banking,female,en-GB_WLS,636.158,60.0,Negative,sadness,0.9199014669284225,0.008496331982314587,0.14173529613763095,0.5163774490356445,0.34159374237060547,0.036248546093702316,0.3546255381184407,Medium,0.5163774490356445,Medium,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_BANKING_0048_sentiment.json
APPTEK_BANKING_0049,banking,banking,female,en-GB_WLS,630.947,60.0,Positive,happy,0.044844856951385736,0.005090887192636728,0.015231020655483008,0.002411977853626013,0.030441220849752426,0.002099222270771861,0.2978589704923676,Low,0.9530559778213501,High,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_BANKING_0049_sentiment.json
APPTEK_BANKING_0050,banking,banking,male,en-GB_WLS,630.947,60.0,Mixed,happy,0.5293755419552326,0.016212893649935722,0.02210596688091755,0.023149399086833,0.03094557672739029,0.007884353399276733,0.2416475361023428,Low,0.4627402126789093,Low,True,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_BANKING_0050_sentiment.json
APPTEK_BANKING_0051,banking,banking,female,en-GB_WLS,607.632,60.0,Positive,happy,0.08408213267102838,0.004453554283827543,0.02584666581824422,0.004549284465610981,0.05793633311986923,0.0021635834127664566,0.2800419968478187,Low,0.9137542843818665,High,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_BANKING_0051_sentiment.json
APPTEK_BANKING_0052,banking,banking,female,en-GB_WLS,607.631,60.0,Negative,sadness,0.9784089263994247,0.0024917901027947664,0.01868623378686607,0.9199476838111877,0.04297789931297302,0.019815364852547646,0.3642412732220085,Medium,0.9199476838111877,High,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_BANKING_0052_sentiment.json
APPTEK_HEALTHCARE_0029,healthcare,health,male,en-GB_WLS,419.568,60.0,Negative,disgust,0.9635603837668896,0.009473634883761406,0.012596809491515159,0.055639613419771194,0.01728157140314579,0.007174696307629347,0.324850528170767,Medium,0.8811655640602112,High,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_HEALTHCARE_0029_sentiment.json
APPTEK_HEALTHCARE_0030,healthcare,health,female,en-GB_WLS,419.568,60.0,Negative,sadness,0.9771713176742196,0.0019459398463368416,0.07018641661852598,0.7942581176757812,0.1725471317768097,0.01996910758316517,0.42952688834552344,Medium,0.7942581176757812,High,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_HEALTHCARE_0030_sentiment.json
APPTEK_HEALTHCARE_0031,healthcare,health,female,en-GB_WLS,678.217,60.0,Positive,happy,0.21603978844359517,0.0060625323094427586,0.0578258483670652,0.05400286987423897,0.13547082245349884,0.04773633927106857,0.3195071497172224,Medium,0.7362238168716431,Medium,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_HEALTHCARE_0031_sentiment.json
APPTEK_HEALTHCARE_0032,healthcare,health,unknown,en-GB_WLS,678.216,60.0,Negative,disgust,0.9896251610480249,0.010174249298870564,0.008363459259271622,0.023738918825984,0.005647274199873209,0.0040391841903328896,0.3246824230734395,Medium,0.9500647187232971,High,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_HEALTHCARE_0032_sentiment.json
APPTEK_HEALTHCARE_0033,healthcare,health,male,en-GB_WLS,599.426,60.0,Positive,happy,0.27500680927187204,0.02347351424396038,0.02112074829638004,0.00944457110017538,0.017591599375009537,0.005366133991628885,0.2624827907659164,Low,0.7196270227432251,Medium,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_HEALTHCARE_0033_sentiment.json
APPTEK_HEALTHCARE_0034,healthcare,health,female,en-GB_WLS,599.426,60.0,Positive,happy,0.03030268452130258,0.0022702827118337154,0.00938897365704179,0.003335432382300496,0.020067010074853897,0.005775448866188526,0.16343996105019565,Low,0.9639219641685486,High,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_HEALTHCARE_0034_sentiment.json
APPTEK_HEALTHCARE_0035,healthcare,health,female,en-GB_WLS,399.273,60.0,Positive,happy,0.2798372581601143,0.014064472168684006,0.026042210310697554,0.016307324171066284,0.04400881752371788,0.004683855455368757,0.271728520798891,Low,0.7154788970947266,Medium,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_HEALTHCARE_0035_sentiment.json
APPTEK_HEALTHCARE_0036,healthcare,health,male,en-GB_WLS,399.274,60.0,Negative,sadness,0.7582147605717182,0.020239878445863724,0.05405706688761711,0.3424868583679199,0.10478284955024719,0.07775425165891647,0.2896553861017207,Low,0.3424868583679199,Low,True,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_HEALTHCARE_0036_sentiment.json
APPTEK_TELECOMMUNICATIONS_0027,telecommunications,telecom,female,en-GB_WLS,518.796,60.0,Positive,happy,0.02735827717697248,0.01238140370696783,0.010881827212870121,0.0008922065026126802,0.008632462471723557,0.0017285443609580398,0.35905485274755544,Medium,0.9709131717681885,High,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_TELECOMMUNICATIONS_0027_sentiment.json
APPTEK_TELECOMMUNICATIONS_0028,telecommunications,telecom,male,en-GB_WLS,518.795,60.0,Positive,happy,0.38595343939960003,0.01999593712389469,0.027025860175490378,0.03370845690369606,0.03757074475288391,0.013583996333181858,0.2518585301627536,Low,0.6004624962806702,Medium,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_TELECOMMUNICATIONS_0028_sentiment.json
APPTEK_TELECOMMUNICATIONS_0029,telecommunications,telecom,female,en-GB_WLS,616.111,60.0,Positive,happy,0.40146228298544884,0.019149238243699074,0.07689300440251827,0.01702018268406391,0.16350865364074707,0.002870152471587062,0.34237532129838655,Medium,0.5956675410270691,Medium,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_TELECOMMUNICATIONS_0029_sentiment.json
APPTEK_TELECOMMUNICATIONS_0030,telecommunications,telecom,female,en-GB_WLS,616.11,60.0,Positive,happy,0.018095183884724975,0.004522877745330334,0.005656776018440723,0.0013319447170943022,0.007357623428106308,0.0032398297917097807,0.2824453637093211,Low,0.9786649346351624,High,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_TELECOMMUNICATIONS_0030_sentiment.json
APPTEK_BANKING_0053,banking,banking,female,en-US_Aave,916.214,60.0,Positive,happy,0.02538708853535354,0.003464727196842432,0.007070073392242193,0.002987287240102887,0.012478092685341835,0.006029521580785513,0.26120632287974027,Low,0.968583345413208,High,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_BANKING_0053_sentiment.json
APPTEK_BANKING_0054,banking,banking,female,en-US_Aave,916.214,60.0,Negative,sadness,0.9860521266236901,0.002286539413034916,0.022133802436292174,0.9000569581985474,0.051904696971178055,0.011678166687488556,0.37529637948841504,Medium,0.9000569581985474,High,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_BANKING_0054_sentiment.json
APPTEK_BANKING_0055,banking,banking,female,en-US_Aave,633.209,60.0,Negative,sadness,0.9293967224657536,0.0025787409394979477,0.0799271795898676,0.7199636101722717,0.19594983756542206,0.05901948735117912,0.36915670587253163,Medium,0.7199636101722717,Medium,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_BANKING_0055_sentiment.json
APPTEK_BANKING_0056,banking,banking,female,en-US_Aave,633.208,60.0,Negative,disgust,0.9290394866839051,0.009402149356901646,0.024161981604993346,0.07905078679323196,0.04630172997713089,0.007288443390280008,0.3223727797463774,Medium,0.7942848205566406,High,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_BANKING_0056_sentiment.json
APPTEK_BANKING_0057,banking,banking,female,en-US_Aave,861.099,60.0,Positive,happy,0.02086873014923185,0.0038775044959038496,0.005740281986072659,0.0016583200776949525,0.008534448221325874,0.0031495431903749704,0.34083670067204364,Medium,0.9759817719459534,High,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_BANKING_0057_sentiment.json
APPTEK_BANKING_0058,banking,banking,female,en-US_Aave,861.099,60.0,Negative,sadness,0.9820235932711512,0.002009303541854024,0.06792836259119213,0.802068293094635,0.16680695116519928,0.01496985275298357,0.3435682237689859,Medium,0.802068293094635,High,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_BANKING_0058_sentiment.json
APPTEK_HEALTHCARE_0037,healthcare,health,female,en-US_Aave,447.984,60.0,Positive,happy,0.07537033432163298,0.0022261289414018393,0.025150801101699472,0.005299026612192392,0.05953780934214592,0.0037414957769215107,0.27514641125838657,Low,0.9208881855010986,High,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_HEALTHCARE_0037_sentiment.json
APPTEK_HEALTHCARE_0038,healthcare,health,female,en-US_Aave,447.985,60.0,Positive,happy,0.033571230713278055,0.007461144123226404,0.009501593466848136,0.0031073782593011856,0.012562267482280731,0.005002377089112997,0.21346467331259192,Low,0.9614264369010925,High,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_HEALTHCARE_0038_sentiment.json
APPTEK_HEALTHCARE_0039,healthcare,health,female,en-US_Aave,914.957,60.0,Positive,happy,0.02314281719736755,0.0033573878463357687,0.006686233589425683,0.003378696274012327,0.011679502204060555,0.011459899134933949,0.32247746159766394,Medium,0.9653972387313843,High,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_HEALTHCARE_0039_sentiment.json
APPTEK_HEALTHCARE_0040,healthcare,health,female,en-US_Aave,914.957,60.0,Negative,sadness,0.9819393181242049,0.0029830378480255604,0.014870614837855102,0.9244185090065002,0.03270198032259941,0.01638355292379856,0.4036561428248024,Medium,0.9244185090065002,High,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_HEALTHCARE_0040_sentiment.json
APPTEK_HEALTHCARE_0041,healthcare,health,female,en-US_Aave,757.132,60.0,Negative,disgust,0.9868780807591975,0.006280028726905584,0.008385950047522784,0.039937686175107956,0.011544832028448582,0.0036813223268836737,0.43720408742156,Medium,0.9291155338287354,High,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_HEALTHCARE_0041_sentiment.json
APPTEK_HEALTHCARE_0042,healthcare,health,female,en-US_Aave,757.132,60.0,Mixed,happy,0.5493270773440599,0.018123796209692955,0.0377078328281641,0.04599000886082649,0.06708388775587082,0.0088651143014431,0.26177639809492603,Low,0.44180774688720703,Low,True,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_HEALTHCARE_0042_sentiment.json
APPTEK_TELECOMMUNICATIONS_0031,telecommunications,telecom,male,en-US_Aave,745.609,60.0,Positive,happy,0.02387185371480882,0.002420866396278143,0.007180055323988199,0.0021533879917114973,0.014318838715553284,0.003547077300027013,0.2578769545089199,Low,0.9725812077522278,High,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_TELECOMMUNICATIONS_0031_sentiment.json
APPTEK_TELECOMMUNICATIONS_0032,telecommunications,telecom,female,en-US_Aave,745.609,60.0,Positive,happy,0.05628033261746168,0.006669363006949425,0.010286014899611472,0.004820086993277073,0.015710992738604546,0.004430701024830341,0.2965364865480478,Low,0.9392890334129333,High,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_TELECOMMUNICATIONS_0032_sentiment.json
APPTEK_TELECOMMUNICATIONS_0033,telecommunications,telecom,female,en-US_Aave,914.447,60.0,Positive,happy,0.04085940890945494,0.0030284032691270113,0.012398643372580408,0.004779154900461435,0.026454003527760506,0.006615024991333485,0.30287519995241985,Medium,0.9525255560874939,High,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_TELECOMMUNICATIONS_0033_sentiment.json
APPTEK_TELECOMMUNICATIONS_0034,telecommunications,telecom,female,en-US_Aave,914.447,60.0,Negative,disgust,0.9265002543106675,0.009441942907869816,0.015901958011090754,0.034810494631528854,0.025591980665922165,0.00426799850538373,0.3858504162796452,Medium,0.8566558361053467,High,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_TELECOMMUNICATIONS_0034_sentiment.json
APPTEK_TELECOMMUNICATIONS_0035,telecommunications,telecom,female,en-US_Aave,824.786,60.0,Positive,happy,0.2667542202398181,0.011785413138568401,0.0330420495942235,0.0411740317940712,0.06492700427770615,0.015039408579468727,0.27459657174548435,Low,0.7182063460350037,Medium,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_TELECOMMUNICATIONS_0035_sentiment.json
APPTEK_TELECOMMUNICATIONS_0036,telecommunications,telecom,female,en-US_Aave,824.786,60.0,Positive,happy,0.07337230211123824,0.008766784332692623,0.01219912860542536,0.005099153611809015,0.01734764501452446,0.00359832844696939,0.20268829309837505,Low,0.923029363155365,High,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_TELECOMMUNICATIONS_0036_sentiment.json
APPTEK_BANKING_0059,banking,banking,female,en-ZA,308.26,60.0,Neutral,neutral,0.09350686753168702,0.006040528882294893,0.009090528171509505,0.06149818375706673,0.013665527105331421,0.8168942928314209,0.21943401668456014,Low,0.8168942928314209,High,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_BANKING_0059_sentiment.json
